Date,Store ID,Product ID,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Week,Day,DayOfWeek,IsWeekend,TimeKey
2023-02-16,S001,P0015,100,12,0,12.67,0,Cloudy,0,11.28,Winter,1,20,2023,2,7,16,4,0,2023-W07
2023-02-16,S001,P0016,115,51,0,34.09,5,Cloudy,0,40.2,Winter,1,75,2023,2,7,16,4,0,2023-W07
2023-02-16,S001,P0017,80,6,0,16.31,5,Cloudy,0,14.67,Winter,1,10,2023,2,7,16,4,0,2023-W07
2023-02-16,S001,P0018,113,17,50,46.2,5,Cloudy,0,42.6,Winter,1,25,2023,2,7,16,4,0,2023-W07
2023-02-16,S001,P0019,81,36,50,104.88,0,Cloudy,0,110.48,Winter,1,55,2023,2,7,16,4,0,2023-W07
2023-02-16,S001,P0020,253,34,0,102.65,10,Cloudy,0,94.1,Winter,1,49,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0001,101,35,0,50.61,25,Cloudy,1,48.82,Winter,1,35,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0002,149,39,82,25.56,10,Cloudy,0,21.9,Winter,1,39,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0003,305,55,0,62.01,10,Cloudy,0,69.98,Winter,1,53,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0004,161,125,381,44.24,5,Cloudy,0,49.15,Winter,1,129,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0005,375,60,0,60.42,25,Cloudy,1,64.28,Winter,1,56,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0006,84,84,180,70.48,20,Cloudy,1,77.58,Winter,1,198,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0007,254,31,0,22.97,0,Cloudy,0,27.36,Winter,1,37,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0008,92,53,59,23.26,0,Cloudy,0,21.91,Winter,1,55,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0009,182,40,117,55.88,0,Cloudy,0,61.26,Winter,1,67,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0010,161,33,0,60.11,20,Cloudy,1,64.65,Winter,1,51,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0011,291,71,0,79.51,10,Cloudy,1,70.85,Winter,1,62,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0012,284,36,0,55.44,0,Cloudy,0,61.89,Winter,1,37,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0013,558,46,0,19.56,5,Cloudy,0,17.01,Winter,1,62,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0014,261,107,0,124.05,15,Cloudy,1,118.24,Winter,1,128,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0015,742,153,910,82.4,10,Cloudy,0,96.03,Winter,1,196,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0016,213,108,235,84.11,10,Cloudy,0,92.14,Winter,1,112,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0017,192,27,0,15.05,10,Cloudy,0,16.47,Winter,1,34,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0018,94,94,92,28.81,5,Cloudy,0,24.9,Winter,1,106,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0019,640,59,0,83.17,5,Cloudy,0,75.65,Winter,1,80,2023,2,7,16,4,0,2023-W07
2023-02-16,S002,P0020,267,32,0,103.65,10,Cloudy,0,94.09,Winter,1,31,2023,2,7,16,4,0,2023-W07
2023-02-17,S001,P0001,96,21,0,51.27,5,Snowy,0,56.08,Winter,1,21,2023,2,7,17,5,0,2023-W07
2023-02-17,S001,P0002,106,97,119,57.2,20,Snowy,1,64.85,Winter,1,124,2023,2,7,17,5,0,2023-W07
2023-02-17,S001,P0003,1094,145,0,54.68,15,Snowy,1,63.19,Winter,1,146,2023,2,7,17,5,0,2023-W07
2023-02-17,S001,P0004,122,48,97,91.02,0,Snowy,0,101.93,Winter,1,48,2023,2,7,17,5,0,2023-W07
2023-02-17,S001,P0005,512,34,0,41.4,10,Snowy,0,45.2,Winter,1,30,2023,2,7,17,5,0,2023-W07
2023-02-17,S001,P0006,84,60,0,33.32,10,Snowy,0,32.24,Winter,1,52,2023,2,7,17,5,0,2023-W07
2023-02-17,S001,P0007,558,62,0,25.08,5,Snowy,0,22.97,Winter,1,101,2023,2,7,17,5,0,2023-W07
2023-02-17,S001,P0008,116,29,0,33.33,10,Snowy,0,33.17,Winter,1,30,2023,2,7,17,5,0,2023-W07
2023-02-17,S001,P0009,187,126,111,92.28,10,Snowy,0,79.98,Winter,1,123,2023,2,7,17,5,0,2023-W07
2023-02-17,S001,P0010,295,19,0,100.14,10,Snowy,0,92.91,Winter,1,25,2023,2,7,17,5,0,2023-W07
2023-02-17,S001,P0011,136,13,0,130.64,5,Snowy,0,123.3,Winter,1,20,2023,2,7,17,5,0,2023-W07
2023-02-17,S001,P0012,195,109,235,72.83,15,Snowy,1,79.12,Winter,1,109,2023,2,7,17,5,0,2023-W07
2023-02-17,S001,P0013,73,32,50,24.39,10,Snowy,0,22.97,Winter,1,27,2023,2,7,17,5,0,2023-W07
2023-02-17,S001,P0014,366,47,0,63.51,0,Snowy,0,56.48,Winter,1,46,2023,2,7,17,5,0,2023-W07
2023-02-17,S001,P0015,88,44,50,11.22,20,Snowy,1,10.78,Winter,1,44,2023,2,7,17,5,0,2023-W07
2023-02-17,S001,P0016,473,70,0,30.01,25,Snowy,1,29.62,Winter,1,92,2023,2,7,17,5,0,2023-W07
2023-02-17,S001,P0017,74,21,0,17.08,10,Snowy,0,14.68,Winter,1,33,2023,2,7,17,5,0,2023-W07
2023-02-17,S001,P0018,146,146,151,60.28,10,Snowy,0,72.44,Winter,1,129,2023,2,7,17,5,0,2023-W07
2023-02-17,S001,P0019,95,38,0,97.75,0,Snowy,0,114.14,Winter,1,37,2023,2,7,17,5,0,2023-W07
2023-02-17,S001,P0020,219,40,0,81.74,20,Snowy,1,87.44,Winter,1,35,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0001,333,102,353,81.63,0,Sunny,0,98.73,Winter,1,100,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0002,110,50,97,22.53,20,Sunny,1,26.07,Winter,1,50,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0003,250,98,442,69.95,25,Sunny,1,67.88,Winter,1,126,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0004,301,36,0,29.83,10,Sunny,0,32.89,Winter,1,33,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0005,315,31,0,79.84,0,Sunny,0,74.45,Winter,1,41,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0006,180,69,0,64.6,10,Sunny,0,57.96,Winter,1,107,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0007,223,59,167,22.89,10,Sunny,0,27.38,Winter,1,63,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0008,98,98,122,25.37,5,Sunny,0,28.19,Winter,1,109,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0009,142,75,0,58.49,0,Sunny,0,69.78,Winter,1,79,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0010,128,81,57,80.84,0,Sunny,0,89.53,Winter,1,71,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0011,220,39,177,80.41,5,Sunny,0,95.99,Winter,1,64,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0012,583,54,0,64.0,10,Sunny,1,55.09,Winter,1,90,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0013,512,86,0,23.72,0,Sunny,0,22.29,Winter,1,103,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0014,154,41,0,107.2,5,Sunny,0,124.73,Winter,1,66,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0015,589,249,0,77.27,20,Sunny,1,90.2,Winter,1,218,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0016,105,71,0,78.23,10,Sunny,1,74.86,Winter,1,75,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0017,165,15,0,16.5,0,Sunny,0,16.22,Winter,1,19,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0018,92,92,191,35.87,0,Sunny,0,35.54,Winter,1,163,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0019,581,45,0,76.47,0,Sunny,0,67.49,Winter,1,44,2023,2,7,17,5,0,2023-W07
2023-02-17,S002,P0020,235,54,0,94.44,25,Sunny,1,85.82,Winter,1,53,2023,2,7,17,5,0,2023-W07
2023-02-18,S001,P0001,296,63,0,66.2,0,Sunny,0,61.41,Winter,1,58,2023,2,7,18,6,1,2023-W07
2023-02-18,S001,P0002,128,128,157,71.68,5,Sunny,0,81.43,Winter,1,142,2023,2,7,18,6,1,2023-W07
2023-02-18,S001,P0003,949,80,0,39.93,25,Sunny,1,43.09,Winter,1,85,2023,2,7,18,6,1,2023-W07
2023-02-18,S001,P0004,74,44,0,89.61,5,Sunny,0,88.71,Winter,1,44,2023,2,7,18,6,1,2023-W07
2023-02-18,S001,P0005,478,79,0,55.93,5,Sunny,0,50.11,Winter,1,81,2023,2,7,18,6,1,2023-W07
2023-02-18,S001,P0006,242,18,0,27.32,10,Sunny,0,31.44,Winter,1,17,2023,2,7,18,6,1,2023-W07
2023-02-18,S001,P0007,496,33,0,15.58,25,Sunny,1,18.3,Winter,1,48,2023,2,7,18,6,1,2023-W07
2023-02-18,S001,P0008,87,32,0,32.25,10,Sunny,0,35.45,Winter,1,35,2023,2,7,18,6,1,2023-W07
2023-02-18,S001,P0009,172,84,120,94.56,5,Sunny,0,110.29,Winter,1,130,2023,2,7,18,6,1,2023-W07
2023-02-18,S001,P0010,276,45,208,95.13,20,Sunny,1,104.22,Winter,1,54,2023,2,7,18,6,1,2023-W07
2023-02-18,S001,P0011,221,24,0,126.83,5,Sunny,0,144.3,Winter,1,25,2023,2,7,18,6,1,2023-W07
2023-02-18,S001,P0012,86,86,221,70.22,25,Sunny,1,61.89,Winter,1,121,2023,2,7,18,6,1,2023-W07
2023-02-18,S001,P0013,91,25,50,25.7,10,Sunny,0,25.47,Winter,1,40,2023,2,7,18,6,1,2023-W07
2023-02-18,S001,P0014,319,77,0,62.46,10,Sunny,0,53.27,Winter,1,69,2023,2,7,18,6,1,2023-W07
2023-02-18,S001,P0015,94,26,0,11.25,10,Sunny,0,12.85,Winter,1,28,2023,2,7,18,6,1,2023-W07
2023-02-18,S001,P0016,403,113,0,39.84,5,Sunny,0,34.51,Winter,1,106,2023,2,7,18,6,1,2023-W07
2023-02-18,S001,P0017,53,34,50,18.09,0,Sunny,0,19.77,Winter,1,34,2023,2,7,18,6,1,2023-W07
2023-02-18,S001,P0018,151,91,79,46.2,20,Sunny,1,49.2,Winter,1,83,2023,2,7,18,6,1,2023-W07
2023-02-18,S001,P0019,57,46,61,101.78,5,Sunny,0,116.23,Winter,1,60,2023,2,7,18,6,1,2023-W07
2023-02-18,S001,P0020,179,30,0,98.34,5,Sunny,0,97.92,Winter,1,26,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0001,231,64,0,84.67,0,Sunny,0,81.14,Winter,1,96,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0002,142,7,0,21.36,10,Sunny,0,25.53,Winter,1,10,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0003,152,53,0,63.78,10,Sunny,1,63.04,Winter,1,47,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0004,265,105,0,41.82,5,Sunny,0,36.58,Winter,1,95,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0005,284,33,0,73.05,10,Sunny,0,65.54,Winter,1,45,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0006,111,103,115,70.12,0,Sunny,0,75.34,Winter,1,116,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0007,164,16,0,18.94,15,Sunny,1,17.64,Winter,1,18,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0008,122,8,0,17.37,5,Sunny,0,19.61,Winter,1,10,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0009,184,106,240,60.7,5,Sunny,0,64.75,Winter,1,105,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0010,104,81,80,67.95,20,Sunny,1,79.82,Winter,1,85,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0011,181,105,0,97.29,5,Sunny,0,87.47,Winter,1,104,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0012,529,57,0,51.59,20,Sunny,1,47.56,Winter,1,62,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0013,426,92,0,21.39,0,Sunny,0,23.96,Winter,1,87,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0014,572,67,0,104.92,10,Sunny,0,99.58,Winter,1,61,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0015,340,180,0,81.66,10,Sunny,0,80.67,Winter,1,172,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0016,269,112,283,90.76,10,Sunny,0,83.23,Winter,1,120,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0017,150,26,0,14.23,10,Sunny,0,15.52,Winter,1,21,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0018,191,181,153,32.67,10,Sunny,1,29.45,Winter,1,167,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0019,536,79,0,81.02,5,Sunny,0,80.41,Winter,1,73,2023,2,7,18,6,1,2023-W07
2023-02-18,S002,P0020,181,27,144,114.08,0,Sunny,0,122.44,Winter,1,41,2023,2,7,18,6,1,2023-W07
2023-02-19,S001,P0001,233,65,0,59.19,5,Snowy,0,68.51,Winter,1,55,2023,2,7,19,7,1,2023-W07
2023-02-19,S001,P0002,157,137,180,63.06,20,Snowy,1,68.4,Winter,1,157,2023,2,7,19,7,1,2023-W07
2023-02-19,S001,P0003,869,101,0,56.98,5,Snowy,0,61.6,Winter,1,122,2023,2,7,19,7,1,2023-W07
2023-02-19,S001,P0004,127,94,197,89.6,20,Snowy,1,80.99,Winter,1,90,2023,2,7,19,7,1,2023-W07
2023-02-19,S001,P0005,399,48,0,45.35,10,Snowy,0,51.72,Winter,1,53,2023,2,7,19,7,1,2023-W07
2023-02-19,S001,P0006,224,27,0,29.01,10,Snowy,0,33.92,Winter,1,30,2023,2,7,19,7,1,2023-W07
2023-02-19,S001,P0007,463,51,0,20.35,15,Snowy,1,18.86,Winter,1,72,2023,2,7,19,7,1,2023-W07
2023-02-19,S001,P0008,55,39,50,35.95,5,Snowy,0,31.51,Winter,1,35,2023,2,7,19,7,1,2023-W07
2023-02-19,S001,P0009,208,82,108,87.27,10,Snowy,0,95.79,Winter,1,121,2023,2,7,19,7,1,2023-W07
2023-02-19,S001,P0010,231,23,0,103.25,10,Snowy,1,102.9,Winter,1,33,2023,2,7,19,7,1,2023-W07
2023-02-19,S001,P0011,197,18,0,115.97,15,Snowy,1,131.4,Winter,1,30,2023,2,7,19,7,1,2023-W07
2023-02-19,S001,P0012,235,35,0,67.32,0,Snowy,0,59.59,Winter,1,29,2023,2,7,19,7,1,2023-W07
2023-02-19,S001,P0013,116,16,0,20.78,15,Snowy,1,22.44,Winter,1,16,2023,2,7,19,7,1,2023-W07
2023-02-19,S001,P0014,242,56,0,57.81,10,Snowy,1,54.55,Winter,1,49,2023,2,7,19,7,1,2023-W07
2023-02-19,S001,P0015,68,58,55,13.42,5,Snowy,0,15.12,Winter,1,59,2023,2,7,19,7,1,2023-W07
2023-02-19,S001,P0016,290,44,0,33.0,5,Snowy,0,30.1,Winter,1,53,2023,2,7,19,7,1,2023-W07
2023-02-19,S001,P0017,69,27,50,15.42,20,Snowy,1,14.39,Winter,1,36,2023,2,7,19,7,1,2023-W07
2023-02-19,S001,P0018,139,99,91,55.15,10,Snowy,1,53.02,Winter,1,85,2023,2,7,19,7,1,2023-W07
2023-02-19,S001,P0019,72,8,0,82.65,5,Snowy,0,97.88,Winter,1,11,2023,2,7,19,7,1,2023-W07
2023-02-19,S001,P0020,405,21,0,92.68,10,Snowy,1,79.78,Winter,1,25,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0001,167,141,0,84.03,5,Sunny,0,92.89,Winter,1,126,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0002,232,13,0,20.84,15,Sunny,1,24.06,Winter,1,17,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0003,99,49,0,72.63,5,Sunny,0,70.81,Winter,1,67,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0004,541,35,0,26.48,20,Sunny,1,28.26,Winter,1,33,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0005,251,13,0,66.09,5,Sunny,0,75.31,Winter,1,21,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0006,123,104,118,71.45,10,Sunny,0,63.59,Winter,1,140,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0007,148,33,0,19.53,20,Sunny,1,17.98,Winter,1,39,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0008,114,84,120,23.92,10,Sunny,0,28.23,Winter,1,107,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0009,78,66,0,54.73,10,Sunny,0,52.25,Winter,1,76,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0010,103,103,128,83.25,10,Sunny,1,88.31,Winter,1,111,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0011,76,50,238,71.16,25,Sunny,1,69.04,Winter,1,82,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0012,472,40,0,59.21,0,Sunny,0,65.23,Winter,1,53,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0013,334,71,0,17.99,20,Sunny,1,16.38,Winter,1,87,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0014,505,59,0,112.15,10,Sunny,1,109.29,Winter,1,80,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0015,160,27,0,50.35,10,Sunny,0,55.49,Winter,1,40,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0016,157,143,0,95.15,5,Sunny,0,103.04,Winter,1,134,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0017,124,59,139,16.2,10,Sunny,1,18.55,Winter,1,53,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0018,163,146,167,31.9,10,Sunny,1,35.74,Winter,1,177,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0019,457,74,474,90.13,5,Sunny,0,83.59,Winter,1,104,2023,2,7,19,7,1,2023-W07
2023-02-19,S002,P0020,154,63,0,112.92,15,Sunny,1,103.36,Winter,1,67,2023,2,7,19,7,1,2023-W07
2023-02-20,S001,P0001,168,81,192,71.73,5,Sunny,0,63.58,Winter,1,95,2023,2,8,20,1,0,2023-W08
2023-02-20,S001,P0002,200,111,203,75.03,10,Sunny,0,88.61,Winter,1,178,2023,2,8,20,1,0,2023-W08
2023-02-20,S001,P0003,768,156,0,58.62,5,Sunny,0,62.26,Winter,1,132,2023,2,8,20,1,0,2023-W08
2023-02-20,S001,P0004,33,28,0,75.81,15,Sunny,1,81.67,Winter,1,43,2023,2,8,20,1,0,2023-W08
2023-02-20,S001,P0005,351,58,0,50.66,5,Sunny,0,49.64,Winter,1,54,2023,2,8,20,1,0,2023-W08
2023-02-20,S001,P0006,197,45,0,26.76,25,Sunny,1,24.3,Winter,1,43,2023,2,8,20,1,0,2023-W08
2023-02-20,S001,P0007,412,101,396,21.35,10,Sunny,0,25.83,Winter,1,84,2023,2,8,20,1,0,2023-W08
2023-02-20,S001,P0008,66,42,75,34.16,20,Sunny,1,34.1,Winter,1,66,2023,2,8,20,1,0,2023-W08
2023-02-20,S001,P0009,234,164,199,108.81,15,Sunny,1,98.55,Winter,1,204,2023,2,8,20,1,0,2023-W08
2023-02-20,S001,P0010,208,29,0,84.67,25,Sunny,1,73.53,Winter,1,29,2023,2,8,20,1,0,2023-W08
2023-02-20,S001,P0011,179,38,0,133.02,5,Sunny,0,158.05,Winter,1,36,2023,2,8,20,1,0,2023-W08
2023-02-20,S001,P0012,421,101,0,79.12,5,Sunny,0,88.05,Winter,1,100,2023,2,8,20,1,0,2023-W08
2023-02-20,S001,P0013,100,54,61,27.24,5,Sunny,0,32.32,Winter,1,54,2023,2,8,20,1,0,2023-W08
2023-02-20,S001,P0014,186,24,0,59.77,0,Sunny,0,58.18,Winter,1,31,2023,2,8,20,1,0,2023-W08
2023-02-20,S001,P0015,65,26,50,10.96,10,Sunny,0,12.63,Winter,1,22,2023,2,8,20,1,0,2023-W08
2023-02-20,S001,P0016,246,32,0,32.95,5,Sunny,0,30.14,Winter,1,52,2023,2,8,20,1,0,2023-W08
2023-02-20,S001,P0017,92,21,0,17.15,10,Sunny,0,16.56,Winter,1,34,2023,2,8,20,1,0,2023-W08
2023-02-20,S001,P0018,131,43,56,48.24,10,Sunny,0,51.59,Winter,1,62,2023,2,8,20,1,0,2023-W08
2023-02-20,S001,P0019,64,36,56,110.8,0,Sunny,0,109.03,Winter,1,56,2023,2,8,20,1,0,2023-W08
2023-02-20,S001,P0020,384,50,0,106.45,10,Sunny,0,96.19,Winter,1,59,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0001,379,39,0,74.9,0,Sunny,0,69.81,Winter,1,61,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0002,219,9,0,23.55,5,Sunny,0,21.48,Winter,1,8,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0003,492,60,0,71.45,5,Sunny,0,84.39,Winter,1,76,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0004,506,34,0,28.79,25,Sunny,1,25.8,Winter,1,57,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0005,238,46,182,77.14,0,Sunny,0,92.62,Winter,1,45,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0006,137,137,129,68.73,10,Sunny,1,83.18,Winter,1,144,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0007,282,40,0,23.04,10,Sunny,0,20.11,Winter,1,51,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0008,150,95,0,23.14,10,Sunny,1,26.63,Winter,1,97,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0009,252,109,177,54.1,20,Sunny,1,49.48,Winter,1,107,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0010,128,101,98,65.31,25,Sunny,1,70.33,Winter,1,92,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0011,203,63,0,87.21,10,Sunny,0,77.61,Winter,1,88,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0012,432,44,0,53.92,10,Sunny,0,58.52,Winter,1,56,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0013,263,68,304,21.71,5,Sunny,0,23.68,Winter,1,107,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0014,446,39,0,100.67,5,Sunny,0,96.79,Winter,1,37,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0015,1043,55,0,71.3,0,Sunny,0,70.86,Winter,1,91,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0016,297,131,278,105.36,5,Sunny,0,125.46,Winter,1,171,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0017,65,23,0,14.94,10,Sunny,0,16.42,Winter,1,33,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0018,184,144,121,29.35,10,Sunny,0,25.58,Winter,1,129,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0019,383,59,0,75.03,0,Sunny,0,85.73,Winter,1,52,2023,2,8,20,1,0,2023-W08
2023-02-20,S002,P0020,91,22,0,111.77,0,Sunny,0,134.66,Winter,1,36,2023,2,8,20,1,0,2023-W08
2023-02-21,S001,P0001,87,36,0,60.58,5,Sunny,0,59.84,Winter,1,48,2023,2,8,21,2,0,2023-W08
2023-02-21,S001,P0002,292,85,0,66.55,0,Sunny,0,63.17,Winter,1,86,2023,2,8,21,2,0,2023-W08
2023-02-21,S001,P0003,612,99,0,52.46,10,Sunny,0,63.24,Winter,1,113,2023,2,8,21,2,0,2023-W08
2023-02-21,S001,P0004,202,20,0,77.24,10,Sunny,0,87.1,Winter,1,33,2023,2,8,21,2,0,2023-W08
2023-02-21,S001,P0005,293,57,224,47.47,15,Sunny,1,42.2,Winter,1,66,2023,2,8,21,2,0,2023-W08
2023-02-21,S001,P0006,152,21,0,28.22,15,Sunny,1,25.44,Winter,1,25,2023,2,8,21,2,0,2023-W08
2023-02-21,S001,P0007,311,32,0,21.73,0,Sunny,0,19.9,Winter,1,47,2023,2,8,21,2,0,2023-W08
2023-02-21,S001,P0008,99,59,0,38.79,5,Sunny,0,34.9,Winter,1,54,2023,2,8,21,2,0,2023-W08
2023-02-21,S001,P0009,269,97,0,100.59,10,Sunny,0,93.67,Winter,1,152,2023,2,8,21,2,0,2023-W08
2023-02-21,S001,P0010,179,62,0,112.13,10,Sunny,1,111.38,Winter,1,53,2023,2,8,21,2,0,2023-W08
2023-02-21,S001,P0011,141,20,0,117.15,10,Sunny,0,138.07,Winter,1,19,2023,2,8,21,2,0,2023-W08
2023-02-21,S001,P0012,320,27,0,60.42,10,Sunny,0,64.81,Winter,1,41,2023,2,8,21,2,0,2023-W08
2023-02-21,S001,P0013,107,22,0,27.08,0,Sunny,0,25.7,Winter,1,27,2023,2,8,21,2,0,2023-W08
2023-02-21,S001,P0014,162,124,365,79.65,5,Sunny,0,76.33,Winter,1,126,2023,2,8,21,2,0,2023-W08
2023-02-21,S001,P0015,89,27,50,11.93,10,Sunny,1,11.29,Winter,1,30,2023,2,8,21,2,0,2023-W08
2023-02-21,S001,P0016,214,86,326,42.1,0,Sunny,0,47.42,Winter,1,124,2023,2,8,21,2,0,2023-W08
2023-02-21,S001,P0017,71,69,63,16.83,20,Sunny,1,14.99,Winter,1,58,2023,2,8,21,2,0,2023-W08
2023-02-21,S001,P0018,144,96,148,72.53,0,Sunny,0,70.45,Winter,1,139,2023,2,8,21,2,0,2023-W08
2023-02-21,S001,P0019,84,22,0,93.35,5,Sunny,0,92.57,Winter,1,26,2023,2,8,21,2,0,2023-W08
2023-02-21,S001,P0020,334,26,0,100.95,0,Sunny,0,122.15,Winter,1,32,2023,2,8,21,2,0,2023-W08
2023-02-21,S002,P0001,340,73,268,83.16,0,Cloudy,0,79.81,Winter,1,90,2023,2,8,21,2,0,2023-W08
2023-02-21,S002,P0002,210,26,0,27.04,5,Cloudy,0,24.37,Winter,1,40,2023,2,8,21,2,0,2023-W08
2023-02-21,S002,P0003,432,57,0,65.85,10,Cloudy,0,57.45,Winter,1,55,2023,2,8,21,2,0,2023-W08
2023-02-21,S002,P0004,472,95,0,37.05,10,Cloudy,0,42.93,Winter,1,91,2023,2,8,21,2,0,2023-W08
2023-02-21,S002,P0005,192,34,0,60.63,25,Cloudy,1,71.3,Winter,1,57,2023,2,8,21,2,0,2023-W08
2023-02-21,S002,P0006,129,106,152,68.46,10,Cloudy,1,81.17,Winter,1,143,2023,2,8,21,2,0,2023-W08
2023-02-21,S002,P0007,242,22,0,22.57,0,Cloudy,0,22.37,Winter,1,21,2023,2,8,21,2,0,2023-W08
2023-02-21,S002,P0008,55,55,131,27.3,10,Cloudy,0,25.45,Winter,1,133,2023,2,8,21,2,0,2023-W08
2023-02-21,S002,P0009,143,58,0,55.16,10,Cloudy,0,48.79,Winter,1,78,2023,2,8,21,2,0,2023-W08
2023-02-21,S002,P0010,125,49,0,54.19,25,Cloudy,1,59.74,Winter,1,42,2023,2,8,21,2,0,2023-W08
